ROUTE,avg_dep_delay,cancel_rate,flight_count
LAX-ABQ,5.137254901960785,0.0,510
LAX-ATL,15.40120793787748,0.0008628127696289905,1159
LAX-AUS,11.133333333333333,0.009523809523809525,945
LAX-BOS,7.427003293084523,0.0021953896816684962,911
LAX-CLT,11.426934097421203,0.0028653295128939827,698
LAX-DAL,7.773584905660377,0.005660377358490566,530
LAX-DEN,7.5127167630057805,0.03121387283236994,1730
LAX-DFW,18.846297448662103,0.0043559427504667085,1607
LAX-DTW,7.739051094890511,0.0036496350364963502,548
LAX-EWR,11.628352490421456,0.027586206896551724,1305
LAX-FLL,9.409090909090908,0.020202020202020204,594
LAX-HNL,10.16904761904762,0.014285714285714285,1260
LAX-IAD,9.252465483234714,0.02564102564102564,507
LAX-IAH,7.695142378559464,0.04103852596314908,1194
LAX-JFK,12.075764288879043,0.0031014621178555605,2257
LAX-LAS,14.246160596752961,0.015357612988152698,2279
LAX-MCO,12.954367666232073,0.01564537157757497,767
LAX-MIA,16.58440276406713,0.0019743336623889436,1013
LAX-OAK,8.23844537815126,0.01050420168067227,952
LAX-ORD,13.395487723954878,0.027206370272063702,1507
LAX-PDX,4.896663078579118,0.02798708288482239,929
LAX-PHL,9.36048526863085,0.005199306759098787,577
LAX-PHX,11.368558382257012,0.009784735812133072,1533
LAX-RNO,7.360197368421052,0.006578947368421052,608
LAX-SAN,4.276190476190476,0.0019047619047619048,525
LAX-SAT,15.513565891472869,0.003875968992248062,516
LAX-SEA,5.978220286247667,0.029869321717486,1607
LAX-SFO,19.199079401611048,0.023782125047947834,2607
LAX-SJC,5.011067193675889,0.0,1265
LAX-SLC,5.314533622559653,0.0007230657989877079,1383
LAX-SMF,5.862184873949579,0.0033613445378151263,1190
LAX-TUS,11.650741350906095,0.0016474464579901153,607
LBB-DFW,15.57556270096463,0.027331189710610933,622
LGA-ATL,10.017169614984391,0.009365244536940686,1922
LGA-BNA,7.734989648033126,0.047619047619047616,966
LGA-BOS,8.814085965820817,0.02589331952356292,1931
LGA-CLE,4.02435064935065,0.032467532467532464,616
LGA-CLT,9.911465892597969,0.019593613933236574,1378
LGA-CMH,3.2281205164992826,0.020086083213773313,697
LGA-CVG,5.65625,0.027573529411764705,544
LGA-DCA,2.3405994550408717,0.027247956403269755,1101
LGA-DEN,12.209471766848816,0.009107468123861567,1098
LGA-DFW,18.895258315640483,0.014861995753715499,1413
LGA-DTW,7.166326530612245,0.019387755102040816,980
LGA-FLL,19.106287425149702,0.012724550898203593,1336
LGA-IAH,12.557397959183673,0.011479591836734694,784
LGA-IND,3.837096774193548,0.02258064516129032,620
LGA-MCI,6.798872180451128,0.02819548872180451,532
LGA-MCO,18.24632610216935,0.016794961511546535,1429
LGA-MDW,9.375404530744337,0.061488673139158574,618
LGA-MIA,15.780615586116568,0.015717092337917484,1527
LGA-MSP,7.248287671232877,0.005136986301369863,584
LGA-ORD,9.395741261550823,0.025311370028123746,2489
LGA-PBI,14.12316384180791,0.010169491525423728,885
LGA-PIT,6.323415265200517,0.02069857697283312,773
LGA-RDU,7.683315621679065,0.024442082890541977,941
LGA-STL,8.065101387406617,0.04055496264674493,937
LGA-TPA,16.362589928057552,0.010071942446043165,695
LGB-LAS,13.435626102292769,0.014109347442680775,567
LIH-HNL,3.4147594581971044,0.007006071929005138,2141
LIT-ATL,3.22550831792976,0.0018484288354898336,541
LIT-DFW,13.127407407407407,0.01925925925925926,675
MAF-DFW,6.151975683890577,0.02127659574468085,658
MCI-ATL,4.796,0.009333333333333334,750
MCI-DEN,6.168411037107517,0.02664129400570885,1051
MCI-DFW,17.902946273830157,0.006932409012131715,577
MCI-LGA,7.840823970037453,0.03745318352059925,534
MCI-ORD,11.731861198738171,0.02365930599369085,634
MCI-PHX,11.210306406685238,0.01532033426183844,718
MCO-ATL,16.413219616204692,0.005543710021321962,2345
MCO-AUS,16.181440443213297,0.009695290858725761,722
MCO-BDL,17.630434782608695,0.01383399209486166,506
MCO-BNA,14.578064516129032,0.023225806451612905,775
MCO-BOS,18.95933734939759,0.01581325301204819,1328
MCO-BWI,16.52892561983471,0.014462809917355372,1452
MCO-CLE,13.411023622047244,0.029921259842519685,635
MCO-CLT,17.284160435078178,0.005438477226376614,1471
MCO-CMH,14.965630114566284,0.008183306055646482,611
MCO-CVG,12.550863723608446,0.013435700575815739,521
MCO-DAL,14.06160458452722,0.01002865329512894,698
MCO-DCA,12.812546125461255,0.014760147601476014,1355
MCO-DEN,16.983922829581992,0.021704180064308683,1244
MCO-DFW,22.19756838905775,0.010638297872340425,1316
MCO-DTW,19.181333333333335,0.011555555555555555,1125
MCO-EWR,15.046652030735455,0.031833150384193196,1822
MCO-HOU,16.017241379310345,0.009578544061302681,522
MCO-IAH,14.7913741223671,0.02106318956870612,997
MCO-IND,16.025110782865582,0.01772525849335303,677
MCO-JFK,18.428840716305373,0.010367577756833177,1061
MCO-LAX,10.035294117647059,0.013071895424836602,765
MCO-LGA,16.48698099929627,0.011963406052076003,1421
MCO-MDW,15.69767441860465,0.03488372093023256,774
MCO-MIA,18.062170706006324,0.009483667017913594,949
MCO-MKE,15.98943661971831,0.01056338028169014,568
MCO-MSP,9.52437223042836,0.005908419497784343,677
MCO-MSY,16.652241112828438,0.010819165378670788,647
MCO-ORD,14.166087560806115,0.024322446143154968,1439
MCO-PHL,18.909267660401813,0.009073233959818535,1543
MCO-PIT,14.262626262626263,0.01443001443001443,693
MCO-RDU,22.97887323943662,0.007042253521126761,710
MCO-SJU,23.70182555780933,0.0067613252197430695,1479
MCO-SLC,12.284420289855072,0.0,552
MCO-STL,14.234303215926493,0.016845329249617153,653
MDW-ATL,13.00982800982801,0.02334152334152334,814
MDW-DCA,6.37984496124031,0.03682170542635659,516
MDW-DEN,15.036437246963562,0.04048582995951417,741
MDW-DTW,12.85236220472441,0.023622047244094488,508
MDW-LAS,15.91711956521739,0.035326086956521736,736
MDW-LGA,11.553398058252426,0.05825242718446602,618
MDW-MCO,15.316844919786096,0.03609625668449198,748
MDW-MSP,11.816640986132512,0.026194144838212634,649
MDW-PHX,12.246153846153845,0.027972027972027972,715
MEM-ATL,2.8645833333333335,0.010416666666666666,768
MEM-DFW,14.638418079096045,0.02071563088512241,531
MFE-DFW,16.03353057199211,0.009861932938856016,507
MIA-ATL,19.105494505494505,0.007692307692307693,1820
MIA-BNA,16.285145888594165,0.027851458885941646,754
MIA-BOS,23.114754098360656,0.01446480231436837,1037
MIA-BWI,14.090277777777779,0.013888888888888888,720
MIA-CLT,16.4338747099768,0.008120649651972157,862
MIA-DCA,16.027245206861757,0.020181634712411706,991
MIA-DEN,23.456164383561642,0.010958904109589041,730
MIA-DFW,25.350863422291994,0.013343799058084773,1274
MIA-DTW,16.95684803001876,0.013133208255159476,533
MIA-EWR,18.88658146964856,0.050319488817891375,1252
MIA-IAH,20.257744733581166,0.03841387856257745,807
MIA-JFK,24.467073998642228,0.01697216564833673,1473
MIA-LAX,23.29812438302073,0.0019743336623889436,1013
MIA-LGA,20.44750656167979,0.015748031496062992,1524
MIA-MCO,20.612223393045312,0.01053740779768177,949
MIA-MSY,16.412639405204462,0.013011152416356878,538
MIA-ORD,19.398018166804295,0.01568951279933939,1211
MIA-PHL,26.37410071942446,0.009592326139088728,834
MIA-RDU,25.759515570934255,0.012110726643598616,578
MIA-SJU,17.698956780923993,0.005961251862891207,671
MIA-TPA,26.549920760697304,0.014263074484944533,631
MKE-ATL,8.481884057971014,0.010869565217391304,552
MKE-DEN,6.448275862068965,0.02821316614420063,638
MKE-MCO,13.96245733788396,0.02218430034129693,586
MKE-ORD,11.538022813688213,0.03802281368821293,526
MSN-ORD,7.427289048473968,0.03231597845601436,557
MSP-ATL,7.9003516998827665,0.0023446658851113715,853
MSP-CLT,7.0238532110091745,0.003669724770642202,545
MSP-DCA,8.47953216374269,0.015594541910331383,513
MSP-DEN,6.334257975034674,0.022191400832177532,1442
MSP-DFW,11.663280116110304,0.002902757619738752,689
MSP-DTW,2.9047619047619047,0.0019047619047619048,525
MSP-EWR,7.122047244094488,0.015748031496062992,508
MSP-LAS,9.180257510729614,0.004291845493562232,699
MSP-LGA,8.437931034482759,0.006896551724137931,580
MSP-MCO,16.275555555555556,0.01037037037037037,675
MSP-MDW,7.382308845577211,0.034482758620689655,667
MSP-ORD,6.404326123128119,0.019966722129783693,1202
MSP-PHX,13.772151898734178,0.0023014959723820483,869
MSP-SEA,4.451905626134301,0.021778584392014518,551
MSY-ATL,7.276326874473463,0.0016849199663016006,1187
MSY-DAL,12.259762308998303,0.008488964346349746,589
MSY-DEN,10.17503586800574,0.035868005738880916,697
MSY-DFW,21.246963562753038,0.005398110661268556,741
MSY-HOU,14.081560283687944,0.012411347517730497,564
MSY-IAH,7.4450951683748166,0.03953147877013177,683
MSY-MCO,15.541538461538462,0.007692307692307693,650
MSY-MIA,10.751401869158878,0.011214953271028037,535
MYR-CLT,6.8146258503401365,0.00510204081632653,588
OAK-BUR,7.0040760869565215,0.010869565217391304,736
OAK-LAS,14.159498207885305,0.008064516129032258,1116
OAK-LAX,7.340063761955367,0.004250797024442083,941
OAK-PHX,12.47953216374269,0.005847953216374269,513
OAK-SAN,8.236545682102628,0.012515644555694618,799
OAK-SEA,9.002,0.032,500
OAK-SNA,4.952998379254457,0.008103727714748784,617
OGG-HNL,3.8621993127147767,0.010652920962199313,2910
OKC-ATL,3.161417322834646,0.003937007874015748,508
OKC-DEN,7.956651718983558,0.02242152466367713,669
OKC-DFW,11.587301587301587,0.021645021645021644,693
OMA-ATL,7.841176470588235,0.00392156862745098,510
OMA-DEN,10.42659974905897,0.03889585947302384,797
ONT-DEN,12.873887240356083,0.013353115727002967,674
ONT-DFW,17.427777777777777,0.007407407407407408,540
ONT-LAS,14.914239482200648,0.003236245954692557,618
ONT-PHX,9.892764857881136,0.003875968992248062,774
ORD-ATL,13.726209048361934,0.0078003120124804995,1282
ORD-AUS,15.316176470588236,0.010294117647058823,680
ORD-BNA,8.99910071942446,0.03866906474820144,1112
ORD-BOS,12.510985116938341,0.027639971651311126,1411
ORD-BWI,11.378594249201278,0.02875399361022364,626
ORD-CLE,8.16326530612245,0.03741496598639456,588
ORD-CLT,8.0,0.012476007677543186,1042
ORD-CMH,9.653188180404355,0.013996889580093312,643
ORD-CVG,9.710659898477157,0.01015228426395939,591
ORD-DCA,11.640321500334895,0.020763563295378432,1493
ORD-DEN,12.98150684931507,0.04246575342465753,1460
ORD-DFW,13.371757925072046,0.012968299711815562,1388
ORD-DTW,12.526138279932546,0.024451939291736932,1186
ORD-EWR,10.394171779141104,0.039110429447852764,1304
ORD-FLL,16.579180509413067,0.031007751937984496,903
ORD-GRR,13.156390977443609,0.04360902255639098,665
ORD-IAH,11.353564547206165,0.02119460500963391,1038
ORD-IND,8.076470588235294,0.03058823529411765,850
ORD-JFK,16.839427662957075,0.028616852146263912,629
ORD-LAS,11.623883021933388,0.024370430544272948,1231
ORD-LAX,13.267064280980781,0.025182239893969515,1509
ORD-LGA,13.073895582329317,0.023694779116465864,2490
ORD-MCI,12.988941548183254,0.020537124802527645,633
ORD-MCO,14.249130132219902,0.025052192066805846,1437
ORD-MIA,10.978547854785479,0.018976897689768978,1212
ORD-MKE,15.617142857142857,0.024761904761904763,525
ORD-MSN,9.878571428571428,0.02857142857142857,560
ORD-MSP,11.428333333333333,0.020833333333333332,1200
ORD-PHL,20.514188422247447,0.009080590238365494,881
ORD-PHX,13.834908632640202,0.019533711405166982,1587
ORD-PIT,5.679468242245199,0.019202363367799114,677
ORD-RDU,10.092375366568914,0.010263929618768328,682
ORD-RSW,9.324742268041238,0.032989690721649485,970
ORD-SAN,12.845514950166113,0.03488372093023256,602
ORD-SEA,9.11124546553809,0.02418379685610641,827
ORD-SFO,22.652173913043477,0.03369565217391304,920
ORD-SLC,13.122562674094707,0.019498607242339833,718
ORD-SNA,7.291902071563088,0.005649717514124294,531
ORD-STL,14.690740740740742,0.037037037037037035,540
ORD-TPA,12.77599142550911,0.012861736334405145,933
ORF-ATL,10.226640159045726,0.003976143141153081,503
ORF-CLT,13.912739965095986,0.0034904013961605585,573
PBI-ATL,6.378986866791744,0.0,1066
PBI-BOS,24.35514018691589,0.009345794392523364,535
PBI-CLT,16.31451612903226,0.0016129032258064516,620
PBI-EWR,14.825147347740668,0.06483300589390963,1018
PBI-HPN,19.74960380348653,0.006339144215530904,631
PBI-JFK,22.150537634408604,0.010752688172043012,558
PBI-LGA,14.470521541950113,0.015873015873015872,882
PDX-DEN,5.604625550660793,0.024229074889867842,908
PDX-DFW,20.82295719844358,0.021400778210116732,514
PDX-LAS,10.935950413223141,0.03409090909090909,968
PDX-LAX,4.108252947481243,0.031082529474812434,933
PDX-PHX,10.290060851926977,0.02332657200811359,986
PDX-SEA,7.0851851851851855,0.03851851851851852,1350
PDX-SFO,23.50134770889488,0.03638814016172507,742
PDX-SJC,6.921100917431192,0.012844036697247707,545
PDX-SLC,7.706666666666667,0.007619047619047619,525
PHL-ATL,7.297254901960784,0.004705882352941176,1275
PHL-BNA,5.788296041308089,0.024096385542168676,581
PHL-BOS,8.766258246936852,0.011310084825636193,1061
PHL-CLT,17.310416666666665,0.00625,960
PHL-DEN,14.025316455696203,0.012658227848101266,553
PHL-DFW,13.859395532194482,0.01445466491458607,761
PHL-DTW,10.953172205438067,0.015105740181268883,662
PHL-FLL,18.704359673024523,0.006811989100817439,734
PHL-LAX,13.538860103626943,0.0069084628670120895,579
PHL-MCO,18.990272373540854,0.009727626459143969,1542
PHL-MIA,17.020432692307693,0.009615384615384616,832
PHL-ORD,9.464852607709751,0.009070294784580499,882
PHL-PHX,9.071315372424722,0.003169572107765452,631
PHL-RDU,12.085436893203884,0.017475728155339806,515
PHL-RSW,13.592734225621415,0.015296367112810707,523
PHL-TPA,13.270448548812665,0.017150395778364115,758
PHX-ABQ,11.386039886039885,0.005698005698005698,702
PHX-ATL,9.815880322209436,0.0011507479861910242,869
PHX-AUS,12.210822998872604,0.004509582863585118,887
PHX-BNA,9.749122807017544,0.01929824561403509,570
PHX-BOS,8.612431444241317,0.0018281535648994515,547
PHX-BUR,9.25891677675033,0.0066050198150594455,757
PHX-CLT,4.832409972299169,0.0,722
PHX-DAL,10.357048748353096,0.010540184453227932,759
PHX-DEN,10.232128514056225,0.017269076305220885,2490
PHX-DFW,13.488549618320612,0.00916030534351145,1310
PHX-DTW,9.292069632495165,0.009671179883945842,517
PHX-ELP,12.059294871794872,0.003205128205128205,624
PHX-EWR,8.044897959183674,0.024489795918367346,735
PHX-IAH,7.759375,0.0109375,640
PHX-JFK,20.858407079646017,0.007374631268436578,678
PHX-LAS,14.559244419004006,0.008586147681740127,1747
PHX-LAX,8.576338400528751,0.00991407799074686,1513
PHX-MCI,11.048678720445062,0.016689847009735744,719
PHX-MDW,11.166666666666666,0.027298850574712645,696
PHX-MSP,10.127586206896552,0.0034482758620689655,870
PHX-OAK,10.695219123505977,0.00199203187250996,502
PHX-ONT,7.9393548387096775,0.0,775
PHX-ORD,10.663064208518755,0.02288620470438652,1573
PHX-PDX,7.714285714285714,0.02877697841726619,973
PHX-PHL,6.165876777251185,0.00315955766192733,633
PHX-RNO,8.497267759562842,0.0036429872495446266,549
PHX-SAN,7.961426491994177,0.001455604075691412,1374
PHX-SAT,12.337700145560408,0.002911208151382824,687
PHX-SEA,7.083144796380091,0.020361990950226245,1768
PHX-SFO,28.19341216216216,0.019425675675675675,1184
PHX-SJC,10.562992125984252,0.0026246719160104987,762
PHX-SLC,7.564833672776646,0.0006788866259334691,1473
PHX-SMF,7.121142857142857,0.001142857142857143,875
PHX-SNA,8.359530261969287,0.0009033423667570009,1107
PHX-STL,11.898066783831283,0.012302284710017574,569
PHX-TUS,2.970812182741117,0.0,788
PIT-ATL,2.8823529411764706,0.0,612
PIT-EWR,1.0918727915194346,0.014134275618374558,566
PIT-LGA,4.093506493506493,0.02207792207792208,770
PIT-MCO,13.103139013452914,0.01195814648729447,669
PIT-ORD,2.5805022156573116,0.019202363367799114,677
PNS-ATL,-1.0577281191806331,0.0,537
PSP-SEA,3.3552,0.0512,625
PSP-SFO,25.780882352941177,0.022058823529411766,680
PVD-DCA,7.646428571428571,0.02142857142857143,560
RDU-ATL,9.142727272727273,0.0018181818181818182,1100
RDU-BNA,5.3816793893129775,0.01717557251908397,524
RDU-BOS,14.909252669039146,0.008896797153024912,562
RDU-CLT,13.08135593220339,0.0022598870056497176,885
RDU-DCA,7.483823529411764,0.01911764705882353,680
RDU-DFW,14.30560928433269,0.013539651837524178,517
RDU-EWR,4.762520193861066,0.027463651050080775,619
RDU-JFK,10.888392857142858,0.011160714285714286,896
RDU-LGA,13.261980830670927,0.023429179978700747,939
RDU-MCO,16.4651493598862,0.005689900426742532,703
RDU-MIA,10.925217391304347,0.01217391304347826,575
RDU-ORD,5.238304093567251,0.01608187134502924,684
RDU-PHL,13.63883495145631,0.017475728155339806,515
RIC-ATL,3.846553966189857,0.0013003901170351106,769
RIC-CLT,17.223247232472325,0.0036900369003690036,542
RNO-DEN,13.31729055258467,0.008912655971479501,561
RNO-LAS,11.64059405940594,0.02277227722772277,1010
RNO-LAX,5.838235294117647,0.011437908496732025,612
RNO-PHX,12.360507246376812,0.009057971014492754,552
RSW-ATL,4.371628371628372,0.000999000999000999,1001
RSW-BOS,22.212885154061624,0.00980392156862745,714
RSW-CLT,6.655339805825243,0.003236245954692557,618
RSW-DTW,11.987412587412587,0.006993006993006993,715
RSW-EWR,13.199335548172758,0.06312292358803986,602
RSW-ORD,11.237849017580144,0.03205791106514995,967
RSW-PHL,20.55640535372849,0.019120458891013385,523
SAN-DEN,7.451104100946372,0.026025236593059938,1268
SAN-DFW,16.381898454746135,0.009933774834437087,906
SAN-JFK,11.82703777335984,0.027833001988071572,503
SAN-LAS,13.555344718532574,0.01644528779253637,1581
SAN-LAX,1.5199240986717268,0.0018975332068311196,527
SAN-OAK,7.061151079136691,0.007194244604316547,834
SAN-ORD,4.03150912106136,0.028192371475953566,603
SAN-PHX,11.121897810218979,0.0036496350364963502,1370
SAN-SEA,9.725563909774436,0.041353383458646614,1064
SAN-SFO,22.374289772727273,0.02911931818181818,1408
SAN-SJC,6.2330173775671405,0.005529225908372828,1266
SAN-SLC,7.018376722817764,0.0015313935681470138,653
SAN-SMF,7.681780708985985,0.00494641384995878,1213
SAT-ATL,9.87175572519084,0.0,655
SAT-DAL,7.079670329670329,0.012362637362637362,728
SAT-DEN,6.676151761517615,0.01084010840108401,738
SAT-DFW,16.661582459485224,0.017159199237368923,1049
SAT-LAS,14.23021582733813,0.01618705035971223,556
SAT-LAX,6.972549019607843,0.0,510
SAT-PHX,6.914285714285715,0.004285714285714286,700
SAV-ATL,1.1802773497688752,0.0,649
SAV-CLT,15.08904109589041,0.005136986301369863,584
SDF-ATL,4.487101669195751,0.0030349013657056147,659
SDF-DFW,9.397233201581027,0.011857707509881422,506
SEA-ANC,13.636363636363637,0.025506867233485938,1529
SEA-ATL,8.03896103896104,0.023088023088023088,693
SEA-BOI,6.592173017507724,0.003089598352214212,971
SEA-BOS,7.622,0.02,500
SEA-DEN,9.682584269662922,0.030196629213483147,1424
SEA-DFW,16.833684210526314,0.028421052631578948,950
SEA-FAI,10.477045908183634,0.021956087824351298,501
SEA-GEG,11.096375617792422,0.01729818780889621,1214
SEA-HNL,15.424242424242424,0.05,660
SEA-JFK,8.621575342465754,0.04280821917808219,584
SEA-LAS,13.19621451104101,0.025867507886435333,1585
SEA-LAX,7.215894868585732,0.02690863579474343,1598
SEA-MSP,4.469945355191257,0.020036429872495445,549
SEA-OAK,11.473161033797217,0.03180914512922465,503
SEA-ORD,10.473493975903615,0.024096385542168676,830
SEA-PDX,8.44005956813105,0.029784065524944156,1343
SEA-PHX,8.952993844432008,0.024622271964185788,1787
SEA-PSP,5.382022471910112,0.03691813804173355,623
SEA-SAN,8.378071833648393,0.03969754253308128,1058
SEA-SFO,22.156701030927834,0.02542955326460481,1455
SEA-SJC,7.478260869565218,0.023255813953488372,989
SEA-SLC,7.622436670687575,0.018094089264173704,829
SEA-SMF,7.425698324022346,0.0111731843575419,895
SEA-SNA,4.749739311783108,0.006256517205422315,959
SFO-ATL,8.881685575364667,0.004862236628849271,617
SFO-BOS,17.4250281848929,0.016910935738444193,887
SFO-BUR,12.043422733077906,0.022988505747126436,783
SFO-DEN,19.154098360655738,0.02622950819672131,1220
SFO-DFW,29.607260726072607,0.011001100110011002,909
SFO-EWR,15.775626423690206,0.02164009111617312,878
SFO-HNL,12.082918739635158,0.028192371475953566,603
SFO-IAD,18.33140655105973,0.057803468208092484,519
SFO-IAH,15.615702479338843,0.0440771349862259,726
SFO-JFK,14.389638041163947,0.030518097941802696,1409
SFO-LAS,28.240584166026135,0.05226748654880861,1301
SFO-LAX,18.393103448275863,0.022222222222222223,2610
SFO-ORD,16.0627027027027,0.03135135135135135,925
SFO-PDX,17.006738544474395,0.03773584905660377,742
SFO-PHX,24.37826453243471,0.014321819713563605,1187
SFO-PSP,14.99702823179792,0.020802377414561663,673
SFO-SAN,16.5448079658606,0.027738264580369845,1406
SFO-SEA,16.179628355127324,0.03922918100481762,1453
SFO-SLC,22.88256658595642,0.004842615012106538,826
SFO-SNA,13.356995884773662,0.01440329218106996,972
SGF-DFW,14.387755102040817,0.029154518950437316,686
SJC-BUR,4.610344827586207,0.01896551724137931,580
SJC-DEN,5.211656441717792,0.018404907975460124,652
SJC-LAS,12.785996055226825,0.008875739644970414,1014
SJC-LAX,3.147249190938511,0.0016181229773462784,1236
SJC-PDX,6.491362763915547,0.02111324376199616,521
SJC-PHX,8.389830508474576,0.002607561929595828,767
SJC-SAN,4.250585480093677,0.0078064012490242,1281
SJC-SEA,4.010934393638171,0.027833001988071572,1006
SJC-SNA,4.727011494252873,0.004310344827586207,696
SJU-ATL,11.662751677852349,0.0016778523489932886,596
SJU-BOS,23.63960396039604,0.009900990099009901,505
SJU-EWR,15.267289719626168,0.018691588785046728,535
SJU-JFK,23.990920881971466,0.01297016861219196,771
SJU-MCO,23.599730458221025,0.010107816711590296,1484
SJU-MIA,20.99851411589896,0.004457652303120356,673
SLC-ATL,9.694225721784777,0.0013123359580052493,762
SLC-DEN,10.52935372471633,0.011840157868771583,2027
SLC-DFW,18.891370558375634,0.009137055837563452,985
SLC-IAH,6.192982456140351,0.010526315789473684,570
SLC-JFK,12.932481751824817,0.005474452554744526,548
SLC-LAS,15.053846153846154,0.005982905982905983,1170
SLC-LAX,7.856521739130435,0.0007246376811594203,1380
SLC-MCO,6.381555153707052,0.003616636528028933,553
SLC-ORD,11.860724233983287,0.020891364902506964,718
SLC-PDX,5.188931297709924,0.007633587786259542,524
SLC-PHX,11.318948078219824,0.0033715441672285905,1483
SLC-SAN,7.782542113323124,0.0015313935681470138,653
SLC-SEA,6.464975845410628,0.018115942028985508,828
SLC-SFO,22.689987937273823,0.012062726176115802,829
SMF-BUR,4.3609375,0.015625,640
SMF-DEN,6.2131350681536555,0.022304832713754646,807
SMF-LAS,13.457185405807893,0.016381236038719285,1343
SMF-LAX,4.099166666666667,0.0016666666666666668,1200
SMF-PHX,4.916475972540046,0.002288329519450801,874
SMF-SAN,7.275206611570248,0.008264462809917356,1210
SMF-SEA,4.58454647256439,0.012318029115341545,893
SMF-SNA,5.113636363636363,0.0034965034965034965,572
SNA-DEN,5.758304696449026,0.014891179839633447,873
SNA-DFW,13.065527065527066,0.009971509971509971,702
SNA-LAS,13.570552147239264,0.009202453987730062,978
SNA-OAK,6.521880064829822,0.006482982171799027,617
SNA-ORD,7.026119402985074,0.009328358208955223,536
SNA-PHX,11.417641764176418,0.004500450045004501,1111
SNA-SEA,5.333333333333333,0.011494252873563218,957
SNA-SFO,24.486625514403293,0.013374485596707819,972
SNA-SJC,5.662337662337662,0.002886002886002886,693
SNA-SMF,9.108391608391608,0.006993006993006993,572
SRQ-ATL,5.2310866574965615,0.001375515818431912,727
SRQ-CLT,15.734848484848484,0.003787878787878788,528
STL-ATL,5.4925,0.005,800
STL-DAL,8.292870905587668,0.015414258188824663,519
STL-DCA,13.757839721254355,0.02613240418118467,574
STL-DEN,9.15138592750533,0.021321961620469083,938
STL-DFW,19.290076335877863,0.011450381679389313,524
STL-LGA,11.504854368932039,0.042071197411003236,927
STL-MCO,22.039619651347067,0.014263074484944533,631
STL-ORD,16.922509225092252,0.03136531365313653,542
STL-PHX,10.067028985507246,0.007246376811594203,552
TPA-ATL,10.769587928032502,0.0046430644225188625,1723
TPA-BNA,10.501742160278745,0.0313588850174216,574
TPA-BOS,12.860778443113773,0.019461077844311378,668
TPA-BWI,11.803945745992602,0.01726263871763255,811
TPA-CLT,14.20443101711984,0.004028197381671702,993
TPA-DCA,21.924295774647888,0.014084507042253521,568
TPA-DEN,14.614649681528663,0.022292993630573247,942
TPA-DFW,23.09220779220779,0.014285714285714285,770
TPA-DTW,16.562589928057555,0.010071942446043165,695
TPA-EWR,8.114401076716016,0.05787348586810229,743
TPA-JFK,17.16453382084095,0.012797074954296161,547
TPA-LGA,15.12320916905444,0.011461318051575931,698
TPA-MIA,17.48253968253968,0.014285714285714285,630
TPA-ORD,11.73225806451613,0.017204301075268817,930
TPA-PHL,17.333333333333332,0.01837270341207349,762
TUL-DFW,17.167638483965014,0.02040816326530612,686
TUS-DEN,12.409235668789808,0.01751592356687898,628
TUS-DFW,11.930434782608696,0.0052173913043478265,575
TUS-LAX,10.054455445544555,0.0,606
TUS-PHX,0.554002541296061,0.0,787
TYS-ATL,5.857142857142857,0.011764705882352941,595
TYS-CLT,9.665589660743134,0.024232633279483037,619
XNA-DFW,16.16184210526316,0.02236842105263158,760
